case:concept:name,_iso_year,_iso_week,time:timestamp,concept:name
113320.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113320.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113320.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113323.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113323.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113323.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113323.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113323.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113323.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113323.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113323.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113323.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113323.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113323.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113323.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113324.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113324.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113324.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113324.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113324.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113324.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113324.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113324.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113324.0,2025,23,2025-05-27 00:00:00+00:00,W23-2025
113325.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113325.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113325.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113325.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113325.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113325.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113325.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113325.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113325.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113325.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113326.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113326.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113326.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113326.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113326.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113326.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113326.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113326.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113326.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113341.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113341.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113341.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113341.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113341.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113341.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113341.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113341.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113341.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113341.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113341.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113341.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113341.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113344.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113344.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113344.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113344.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113344.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113344.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113344.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113344.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113344.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113344.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113344.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113344.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113347.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113347.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113347.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113347.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113347.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113347.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113347.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113347.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113347.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113347.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113351.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113351.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113351.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113351.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113351.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113351.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113351.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113351.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113351.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113351.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113351.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113353.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113353.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113353.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113353.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113353.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113353.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113353.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113353.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113353.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113353.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113353.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113356.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113356.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113356.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113356.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113356.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113356.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113356.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113356.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113356.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113356.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113356.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113356.0,2025,23,2025-05-27 00:00:00+00:00,W23-2025
113356.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113358.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113358.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113358.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113358.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113358.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113358.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113358.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113358.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113358.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113358.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113363.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113363.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113363.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113363.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113363.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113363.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113363.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113363.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113363.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113363.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113363.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113363.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113367.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113367.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113367.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113367.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113367.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113367.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113367.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113367.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113367.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113367.0,2025,25,2025-06-10 00:00:00+00:00,W25-2025
113377.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113377.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113377.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113377.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113377.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113377.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113377.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113377.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113377.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113377.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113377.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113377.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113377.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113377.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
113379.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113379.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113379.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113379.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113379.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113379.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113379.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113379.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113379.0,2025,17,2025-04-15 00:00:00+00:00,W17-2025
113379.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113379.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113379.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113379.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113382.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113382.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113382.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113382.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113382.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113382.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113382.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113382.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113382.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113382.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113382.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113382.0,2025,25,2025-06-10 00:00:00+00:00,W25-2025
113391.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113391.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113391.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113391.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113391.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113391.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113391.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113391.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113391.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113391.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113391.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113391.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113391.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113394.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113394.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113394.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113394.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113394.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113394.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113394.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113394.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113394.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113394.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113398.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113398.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113398.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113398.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113398.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113398.0,2025,17,2025-04-15 00:00:00+00:00,W17-2025
113398.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113398.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113398.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113398.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113398.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113398.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113398.0,2025,25,2025-06-10 00:00:00+00:00,W25-2025
113399.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113399.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113399.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113399.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113399.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113399.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113399.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113399.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113409.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113409.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113409.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113409.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113409.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113409.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113409.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113409.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113409.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113409.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113416.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113416.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113416.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113416.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113416.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113416.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113416.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113416.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113416.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113418.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113418.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113418.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113418.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113418.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113418.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113418.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113418.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113418.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113418.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113418.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113418.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113418.0,2025,25,2025-06-10 00:00:00+00:00,W25-2025
113421.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113421.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113421.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113421.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113421.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113421.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113421.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113421.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
113421.0,2025,23,2025-05-27 00:00:00+00:00,W23-2025
113421.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113424.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113424.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113424.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113424.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113424.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113424.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113424.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113424.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113424.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113424.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113424.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113424.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113439.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113439.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113439.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113439.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113439.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113439.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113439.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113439.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113439.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113439.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113439.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113439.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113443.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113443.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113443.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113443.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113443.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113443.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113443.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113443.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113443.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113443.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113443.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113446.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113446.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113446.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113446.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113446.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113446.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113446.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113446.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113446.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
113446.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113457.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113457.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113457.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113457.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113457.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113457.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113457.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113457.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113457.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113457.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113457.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113457.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113460.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113460.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113460.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113460.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113460.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113460.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113460.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113460.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113460.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113460.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113460.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113460.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113460.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113460.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113471.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113471.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113471.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113471.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113471.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113471.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113471.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113471.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113479.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113479.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113479.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113479.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113479.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113479.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113479.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113479.0,2025,23,2025-05-27 00:00:00+00:00,W23-2025
113479.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113482.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113482.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113482.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113482.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113482.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113482.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113482.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113482.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113482.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113485.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113485.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113485.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113485.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113485.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113485.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113485.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113485.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113485.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113489.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113489.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113489.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113489.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113489.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113489.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113489.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113489.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113489.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113489.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113489.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113495.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113495.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113495.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113495.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113495.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113495.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113495.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113495.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113495.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113495.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113495.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113495.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113495.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113495.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113495.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113495.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113496.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113496.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113496.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113496.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113496.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113496.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113496.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113496.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113496.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113496.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113496.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113496.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113496.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
113496.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113496.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113500.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113500.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113500.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113500.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113500.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
